fare_amount,pickup_timestamp,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_hour,pickup_day_of_week,pickup_month,pickup_year,is_weekend,time_period,trip_distance_km,pickup_distance_from_center,dropoff_distance_from_center
20.1,2012-01-22 12:27:56+00:00,-73.951856,40.764381,-73.943022,40.763643,12,6,1,2012,True,regular,0.7485081866551498,2.921088787477997,3.632261577371617
19.8,2013-04-03 00:37:52+00:00,-73.968354,40.73363,-73.97647,40.731428,0,2,4,2013,False,late_night,0.726363004544374,3.070747475139826,3.051030191509689
21.7,2011-05-14 11:44:31+00:00,-73.994959,40.77336,-73.987482,40.78285,11,5,5,2011,True,regular,1.2287790168031134,1.884595485825444,2.7682302451726493
25.0,2011-06-22 14:20:15+00:00,-73.982616,40.763962,-73.965951,40.755426,14,2,6,2011,False,regular,1.6944111646245403,0.7060422060066804,1.6712807004282069
20.4,2013-06-04 20:10:59+00:00,-73.955223,40.751297,-73.946401,40.747887,20,1,6,2013,False,regular,0.834290444716858,2.656961323592112,3.480137322073972
23.7,2011-02-16 08:48:13+00:00,-74.009953,40.722928,-73.994588,40.717706,8,2,2,2011,False,morning_rush,1.4191169948616253,4.410542855786067,4.545443420703688
29.7,2012-10-17 22:56:10+00:00,-73.987839,40.735544,-74.013674,40.746483,22,2,10,2012,False,late_night,2.493386871354592,2.5047555730126794,2.6967036147524612
18.9,2013-11-01 09:31:15+00:00,-73.986859,40.677107,-73.980902,40.679962,9,4,11,2013,False,morning_rush,0.5942459968469712,8.995620370547046,8.686077671050024
21.1,2013-08-25 05:11:23+00:00,-73.997304,40.757074,-73.994662,40.746424,5,6,8,2013,True,late_night,1.2049561571852851,0.9995429720242681,1.5008243294729986
22.7,2012-10-29 20:07:57+00:00,-73.962542,40.75079,-73.952272,40.741145,20,0,10,2012,False,regular,1.3779414199540032,2.093396006918686,3.3685774469763454
26.6,2012-11-06 07:57:59+00:00,-73.972464,40.755654,-73.98372,40.774389,7,1,11,2012,False,morning_rush,2.2887786369754766,1.1285682669373058,1.8285287922327944
21.6,2012-06-23 04:40:35+00:00,-73.994221,40.76513,-73.999283,40.775962,4,5,6,2012,True,late_night,1.2776717086795684,1.0807696207363486,2.3100811073489527
21.8,2012-05-16 16:08:32+00:00,-73.96789,40.761575,-73.958884,40.76999,16,2,5,2012,False,regular,1.2044952008465912,1.535549291915222,2.6081068565356187
23.3,2012-01-25 17:50:04+00:00,-73.997804,40.75146,-73.995381,40.766545,17,2,1,2012,False,evening_rush,1.6897446319345597,1.2660691812628815,1.2630737649079846
21.1,2012-03-25 09:55:29+00:00,-73.994258,40.707871,-73.994428,40.696836,9,6,3,2012,True,morning_rush,1.2271196966098048,5.622725355162105,6.842610384295711
19.5,2013-05-26 04:54:55+00:00,-73.971279,40.732488,-73.973238,40.740018,4,6,5,2013,True,late_night,0.8534112739176076,3.07940374859,2.2505514706445706
19.3,2012-01-09 00:17:31+00:00,-73.96122,40.751514,-73.955493,40.747081,0,0,1,2012,False,late_night,0.6897233774712438,2.1685780940949466,2.8040978825430414
21.3,2011-06-26 10:20:25+00:00,-73.989735,40.727924,-74.00089,40.725435,10,6,6,2011,True,regular,0.9798947223148472,3.363276285026884,3.846193147930725
21.0,2011-03-04 21:58:26+00:00,-73.969111,40.775805,-73.976912,40.783062,21,4,3,2011,False,regular,1.0404806039323469,2.413442436084272,2.879079781168615
16.6,2012-11-19 12:32:33+00:00,-73.948365,40.730241,-73.949757,40.728805,12,0,11,2012,False,regular,0.19812724847243446,4.394832699049515,4.427865647657973
22.0,2011-04-15 02:00:20+00:00,-74.005177,40.756489,-74.017189,40.752142,2,4,4,2011,False,late_night,1.1213240935078836,1.665852940772308,2.7475255708629955
22.3,2013-04-02 05:27:16+00:00,-73.972887,40.753497,-73.960577,40.748545,5,1,4,2013,False,late_night,1.1740779167194415,1.174475544365689,2.347888820221171
26.3,2012-12-09 04:37:02+00:00,-73.963387,40.772388,-73.971375,40.752525,4,6,12,2012,True,late_night,2.3088545239776046,2.4551601732556114,1.336470767829748
21.1,2013-11-12 04:52:36+00:00,-73.981903,40.777024,-73.97404,40.784656,4,1,11,2013,False,late_night,1.0763369169307402,2.1369514898701336,3.1171605244319176
22.3,2012-12-14 09:18:16+00:00,-73.955234,40.770821,-73.963989,40.760755,9,4,12,2012,False,morning_rush,1.3403176301744044,2.9205650089422037,1.8374910218181453
25.6,2012-04-01 13:00:50+00:00,-73.936023,40.68682,-73.928981,40.705404,13,6,4,2012,True,regular,2.1500365769102516,8.945948747455956,7.542121074702576
23.8,2012-11-15 12:03:00+00:00,-73.973133,40.785824,-73.989221,40.782948,12,3,11,2012,False,regular,1.3917496558186104,3.264459678260523,2.7917323909329506
25.2,2013-05-30 07:31:33+00:00,-73.984672,40.795819,-73.970586,40.808914,7,3,5,2013,False,morning_rush,1.877750062292842,4.205858845591114,5.798960978393021
26.3,2011-04-05 07:38:25+00:00,-73.96046,40.735536,-73.949109,40.717446,7,1,4,2011,False,morning_rush,2.227357473234327,3.269405844620268,5.453011269736713
20.2,2011-09-07 01:53:53+00:00,-73.963159,40.757099,-73.968684,40.764414,1,2,9,2011,False,late_night,0.9370926088300094,1.8843988465593309,1.5857356873241932
22.1,2013-02-09 17:11:00+00:00,-74.030377,40.723275,-74.038633,40.733161,17,5,2,2013,True,evening_rush,1.3009181459703376,5.404077485566613,5.259638198904552
22.5,2013-12-13 11:04:29+00:00,-73.980055,40.691549,-73.975477,40.704584,11,4,12,2013,False,regular,1.4999282824862485,7.403247191211764,5.99933083678338
26.4,2013-02-01 16:47:46+00:00,-73.987892,40.727839,-74.003153,40.712558,16,4,2,2013,False,regular,2.131030053172258,3.3597990260493695,5.267283285406204
19.2,2013-07-07 14:36:20+00:00,-73.972066,40.733796,-73.971718,40.726769,14,6,7,2013,True,regular,0.7819167815031205,2.919624596220671,3.6616909790886667
20.6,2012-07-31 10:50:38+00:00,-73.983873,40.739354,-73.991949,40.74512,10,1,7,2012,False,regular,0.9348748070729875,2.07786569812794,1.5317550053379492
17.1,2013-02-02 01:37:49+00:00,-73.981704,40.721233,-73.984247,40.722717,1,5,2,2013,True,late_night,0.270474412835579,4.100793845164497,3.9247105652344922
19.2,2011-04-08 17:29:14+00:00,-73.997264,40.727997,-74.003703,40.730931,17,4,4,2011,False,evening_rush,0.6331040654198681,3.4802775264915615,3.3780668691630327
20.0,2013-05-08 18:33:51+00:00,-73.965309,40.74967,-73.973293,40.746067,18,2,5,2013,False,evening_rush,0.7828555815933891,1.9366101226749468,1.678672522790094
27.2,2011-09-06 05:32:23+00:00,-73.946899,40.726893,-73.929851,40.742401,5,1,9,2011,False,late_night,2.244296748890282,4.7476184183448735,4.998323280723655
29.2,2013-10-16 22:41:50+00:00,-73.996953,40.766306,-73.989148,40.79239,22,2,10,2013,False,late_night,2.9739297396839786,1.3354593626582016,3.836311635717291
23.0,2011-03-22 04:28:03+00:00,-74.007941,40.77045,-74.02274,40.77149,4,1,3,2011,False,late_night,1.2515897572396797,2.3427490487002895,3.4765591875137485
20.6,2011-05-18 23:16:09+00:00,-73.9796,40.821412,-73.988358,40.825946,23,2,5,2011,False,late_night,0.8928859006955081,7.0685658058363865,7.559080464949437
19.9,2013-02-23 19:23:04+00:00,-73.980573,40.78377,-73.971999,40.784333,19,5,2,2013,True,evening_rush,0.7245907566664376,2.895375553749927,3.141074449940413
23.7,2012-06-29 05:52:01+00:00,-73.956581,40.757293,-73.946894,40.770134,5,4,6,2012,False,late_night,1.6444940906326149,2.4370490272361582,3.5202159429729174
23.7,2011-07-24 10:42:47+00:00,-74.004584,40.731392,-74.018435,40.739683,10,6,7,2011,True,regular,1.4872391315835942,3.3672690699257792,3.441760064923515
22.0,2011-04-21 22:54:15+00:00,-73.990759,40.758812,-73.983773,40.748149,22,3,4,2011,False,late_night,1.3236661737560746,0.45205708720893323,1.1049985981760408
19.0,2011-04-05 10:53:15+00:00,-74.022954,40.759798,-74.020304,40.753671,10,1,4,2011,False,regular,0.7169232720154054,3.1609336957122367,2.970797899173789
26.6,2013-06-18 07:03:55+00:00,-73.9525,40.734601,-73.971917,40.724508,7,1,6,2013,False,morning_rush,1.9840589814983005,3.807618457925451,3.895991778088623
29.3,2011-10-08 02:31:02+00:00,-73.974989,40.773512,-73.979021,40.80046,2,5,10,2011,True,late_night,3.015647218560035,1.9387425505952331,4.752749359591095
18.9,2012-10-28 17:57:50+00:00,-73.989269,40.708057,-73.99063,40.71441,17,6,10,2012,True,evening_rush,0.7156748055271427,5.562480979496842,4.866220510282974
18.6,2013-10-25 17:27:41+00:00,-74.006445,40.742668,-74.005961,40.736711,17,4,10,2013,False,evening_rush,0.6636421321736585,2.4534441303402477,2.928265715861973
23.0,2012-06-17 20:05:00+00:00,-74.00461,40.766676,-74.017815,40.75992,20,6,6,2012,True,regular,1.3420837655273745,1.8764639210797098,2.730124547983443
21.2,2012-10-06 08:11:25+00:00,-73.971715,40.741372,-73.979345,40.749425,8,5,10,2012,True,morning_rush,1.102268671331745,2.183355228359641,1.0853332164399874
21.1,2013-12-05 01:48:13+00:00,-74.002149,40.743797,-74.008378,40.752847,1,3,12,2013,False,late_night,1.1349041394674448,2.1121214896518894,2.010408529495243
20.4,2013-03-04 14:56:21+00:00,-73.97792,40.745866,-73.983277,40.753848,14,0,3,2013,False,regular,0.9956882992598538,1.4926921293663804,0.498206386270492
19.0,2011-08-27 23:29:42+00:00,-73.939141,40.724932,-73.944331,40.720676,23,5,8,2011,True,late_night,0.6444025146772672,5.364184693996378,5.408803033445937
17.3,2013-04-10 15:16:25+00:00,-73.986952,40.785217,-73.988278,40.788275,15,2,4,2013,False,regular,0.35789105013969585,3.0288613590621947,3.3745444103519286
17.3,2013-03-14 00:07:48+00:00,-73.999229,40.719459,-73.996133,40.720568,0,3,3,2013,False,late_night,0.2885897742909453,4.438917651256265,4.257562976174894
25.7,2012-12-19 14:55:21+00:00,-73.97236,40.759545,-73.954618,40.750182,14,2,12,2012,False,regular,1.8213316229433039,1.1199876022745427,2.7426753153557124
22.0,2012-06-09 22:13:23+00:00,-74.004516,40.762409,-73.995807,40.753144,22,5,6,2012,True,late_night,1.264686780770074,1.6749671712825875,1.022381892310079
22.5,2011-12-31 13:58:55+00:00,-73.9456,40.721541,-73.932432,40.725661,13,5,12,2011,True,regular,1.2005258381344084,5.266464190454263,5.737534885993686
18.2,2013-06-01 06:02:46+00:00,-73.951928,40.752193,-73.956735,40.754158,6,5,6,2013,True,morning_rush,0.46010140637612756,2.9005855357707175,2.4602423778495246
21.4,2013-07-07 13:42:46+00:00,-73.983283,40.722711,-73.993323,40.728245,13,6,7,2013,True,regular,1.0461683760944869,3.928400670231767,3.3736069253691605
21.3,2013-03-16 02:50:14+00:00,-73.997946,40.791731,-73.989932,40.799642,2,5,3,2013,True,late_night,1.1085628639313074,3.8943844314682434,4.645392652763845
23.1,2012-04-29 09:38:56+00:00,-73.988515,40.715837,-73.988678,40.73083,9,6,4,2012,True,morning_rush,1.6672021229044165,4.695188553463203,3.0330057204212464
21.0,2011-03-27 11:24:16+00:00,-73.985913,40.730383,-73.97861,40.722624,11,6,3,2011,True,regular,1.0597537762510973,3.0710673862574676,3.976231341771574
21.1,2011-01-25 03:09:02+00:00,-73.972329,40.713273,-73.981152,40.719576,3,1,1,2011,False,late_night,1.0218367396413608,5.095720015583543,4.288229371273084
20.6,2011-08-21 12:17:46+00:00,-73.959207,40.709269,-73.952722,40.716761,12,6,8,2011,True,regular,0.9963748066596174,5.8540284230311155,5.3529597046379305
17.4,2011-08-16 14:21:33+00:00,-74.00073,40.797736,-74.002483,40.794615,14,1,8,2011,False,regular,0.3771099445887495,4.600779214516402,4.31524306729983
18.0,2012-09-14 07:39:48+00:00,-73.959782,40.766283,-73.964391,40.767502,7,4,9,2012,False,morning_rush,0.4111379724386472,2.353707800441218,2.0680942649278617
18.0,2013-01-17 18:41:40+00:00,-73.967646,40.754209,-73.971314,40.751343,18,3,1,2013,False,evening_rush,0.4438718986602501,1.5617999593157035,1.405608964070538
26.5,2012-09-04 05:51:25+00:00,-73.990156,40.730303,-73.985251,40.751389,5,1,9,2012,False,late_night,2.380794220431322,3.104643787080726,0.7354088015112815
19.5,2011-11-11 12:05:36+00:00,-74.001734,40.777228,-73.993993,40.778277,12,4,11,2011,False,regular,0.6621639748937069,2.537789496900676,2.3654234392208298
18.5,2012-10-23 20:05:05+00:00,-73.977675,40.725273,-73.981339,40.729788,20,1,10,2012,False,regular,0.5893860065247567,3.6983070016646034,3.156556071726751
17.8,2012-09-15 03:29:10+00:00,-74.001192,40.773809,-73.997749,40.771169,3,5,9,2012,True,late_night,0.4125947236811856,2.1992279667577743,1.7912129109720978
18.6,2011-12-16 23:54:08+00:00,-73.959526,40.723825,-73.956118,40.719028,23,4,12,2011,False,late_night,0.6058086214653693,4.385114657417359,4.990708904827721
23.1,2013-01-28 02:50:30+00:00,-74.002478,40.730665,-73.995094,40.717645,2,0,1,2013,False,late_night,1.5758168629091633,3.35922775757191,4.559494145311342
23.0,2013-11-29 04:35:23+00:00,-73.969046,40.772748,-73.959177,40.783747,4,4,11,2013,False,late_night,1.4786299613998946,2.14697574416346,3.6207859346553968
25.5,2011-01-06 01:19:27+00:00,-73.981612,40.775915,-73.9635,40.783599,1,3,1,2011,False,late_night,1.7480664660949639,2.0187874719090297,3.396281311491621
18.4,2011-03-16 03:14:05+00:00,-73.991212,40.767924,-73.995864,40.764913,3,2,3,2011,False,late_night,0.5153488258004532,1.2038011863623546,1.1631056476196042
24.2,2011-04-28 16:29:55+00:00,-73.982057,40.71851,-73.967457,40.709506,16,3,4,2011,False,regular,1.5863816686014842,4.400658755424358,5.602496417963782
16.7,2013-08-04 01:14:10+00:00,-73.9584,40.736598,-73.95723,40.738397,1,6,8,2013,True,late_night,0.2230093072489528,3.2977520527358664,3.228414069060369
19.1,2011-11-22 21:03:18+00:00,-73.988243,40.724522,-73.994748,40.722301,21,1,11,2011,False,regular,0.6012453994742103,3.729749858973164,4.045290114846111
22.4,2012-12-24 00:19:48+00:00,-73.995035,40.791129,-73.990375,40.778493,0,0,12,2012,False,late_night,1.4588084939282788,3.7702612633394765,2.315405116656877
19.4,2011-05-20 14:00:25+00:00,-73.980772,40.677942,-73.973535,40.680112,14,4,5,2011,False,regular,0.6562463627798051,8.910956880577016,8.719254909706812
20.8,2012-10-15 05:36:10+00:00,-73.993694,40.726638,-74.003856,40.729008,5,0,10,2012,False,late_night,0.8959400531802737,3.5549643120068954,3.5754777557251667
22.3,2013-04-24 10:02:32+00:00,-74.015362,40.734713,-74.023,40.74566,10,2,4,2013,False,regular,1.3768776288230224,3.610178644814338,3.4439649255455516
18.4,2013-06-20 17:55:09+00:00,-74.001103,40.664682,-74.006434,40.663174,17,3,6,2013,False,evening_rush,0.47989852518576287,10.459495460776328,10.690784633848553
20.3,2011-09-18 22:09:43+00:00,-73.947245,40.708113,-73.955879,40.704778,22,6,9,2011,True,late_night,0.8168138827895326,6.415685720723806,6.4228032882165875
27.8,2013-06-16 12:39:01+00:00,-73.975065,40.768759,-73.993866,40.753191,12,6,6,2013,True,regular,2.3460762230719734,1.4844542278844324,0.8845924080705989
28.0,2011-11-17 04:08:16+00:00,-73.975753,40.750909,-73.997946,40.761918,4,3,11,2011,False,late_night,2.234460329706197,1.138313621652772,1.1351885997334816
20.5,2013-02-15 10:14:23+00:00,-73.985652,40.797194,-73.98947,40.806122,10,4,2,2013,False,regular,1.0434686422801678,4.358192748104956,5.361352394998821
16.9,2011-11-14 11:49:13+00:00,-73.981033,40.796357,-73.978512,40.796644,11,0,11,2011,False,regular,0.21460000166719967,4.281657110978292,4.3371163108880175
23.0,2012-01-11 10:08:33+00:00,-73.988596,40.762991,-73.98204,40.749699,10,2,1,2012,False,regular,1.5777914859365947,0.6131807401326557,0.9679476085402011
24.8,2012-08-10 02:34:00+00:00,-73.969461,40.759397,-73.983085,40.747252,2,4,8,2012,False,late_night,1.772207011797615,1.3598084468379508,1.2123122478638058
22.9,2013-07-06 07:10:40+00:00,-73.977984,40.751978,-73.991437,40.746507,7,5,7,2013,True,morning_rush,1.2862197542113958,0.9215077378495672,1.3723303449346662
21.1,2011-09-27 02:20:36+00:00,-74.003425,40.670348,-74.008705,40.68,2,1,9,2011,False,late_night,1.1619558586219705,9.862852395644257,8.890950247073812
17.1,2011-01-05 18:58:13+00:00,-73.974926,40.708163,-73.974892,40.711067,18,2,1,2011,False,evening_rush,0.3229227836805227,5.612785940699115,5.294697754010078
24.6,2012-07-27 03:24:44+00:00,-74.029175,40.75302,-74.019087,40.738087,3,4,7,2012,False,late_night,1.8653169708431896,3.720206372526795,3.592783324392074
19.8,2013-12-01 17:39:07+00:00,-73.971723,40.768481,-73.964546,40.772523,17,6,12,2013,True,evening_rush,0.7531844008380723,1.6445514583676981,2.3920772429055885
20.2,2012-09-07 13:31:50+00:00,-74.008187,40.75869,-74.011865,40.750299,13,4,9,2012,False,regular,0.983125609356798,1.9123933396597683,2.3801542421544726
18.8,2012-02-26 00:22:14+00:00,-73.981921,40.723226,-73.97832,40.718004,0,6,2,2012,True,late_night,0.6551806490421278,3.8784312770505127,4.488305568959316
22.1,2013-09-19 16:32:46+00:00,-74.003893,40.778122,-74.012328,40.78784,16,3,9,2013,False,regular,1.2930774288055804,2.721307608625895,4.014127420588801
19.5,2012-05-17 01:13:52+00:00,-73.979944,40.794473,-73.9792,40.802128,1,3,5,2012,False,late_night,0.8534979557925766,4.082507290459411,4.93539913771849
21.1,2011-04-14 18:38:50+00:00,-73.968434,40.77814,-73.969059,40.789071,18,3,4,2011,False,evening_rush,1.216610293682485,2.6609704420780433,3.7220039267589073
22.7,2011-07-17 05:02:06+00:00,-73.949943,40.779688,-73.9359,40.779457,5,6,7,2011,True,late_night,1.1826982739416028,3.844749949234415,4.810391730350163
20.7,2012-07-07 19:14:46+00:00,-74.010827,40.733223,-74.005892,40.742053,19,5,7,2012,True,evening_rush,1.06626079102233,3.4846500389069157,2.468816634776445
20.5,2012-04-22 06:26:35+00:00,-73.960491,40.782278,-73.968198,40.776417,6,6,4,2012,True,morning_rush,0.9196965495640325,3.4239237644541847,2.5133512331626084
19.6,2011-06-06 05:56:32+00:00,-73.977377,40.754373,-73.984982,40.751797,5,0,6,2011,False,late_night,0.7017189553297034,0.7942160260339948,0.6911207820922793
18.0,2013-10-17 04:26:54+00:00,-73.989013,40.765347,-73.992344,40.762084,4,3,10,2013,False,late_night,0.4586347497310972,0.868877022108835,0.7338260775382365
23.5,2011-10-16 03:21:01+00:00,-73.964803,40.760963,-73.980448,40.761202,3,6,10,2011,True,late_night,1.3179421480467424,1.7740745822979695,0.5548189392148054
22.2,2012-05-31 09:32:53+00:00,-73.984718,40.746355,-73.987019,40.73349,9,3,5,2012,False,morning_rush,1.4435985678222425,1.2965393223445438,2.7283901546678475
17.0,2013-03-16 12:30:46+00:00,-73.965649,40.7242,-73.967086,40.72195,12,5,3,2013,True,regular,0.2779551814142618,4.113693343856976,4.298310499942043
23.3,2011-08-16 12:23:51+00:00,-73.999845,40.747536,-73.99518,40.762052,12,1,8,2011,False,regular,1.661245871088605,1.6774705111466752,0.9315104707103893
21.9,2011-01-15 07:04:28+00:00,-73.99266,40.779603,-73.986539,40.768678,7,5,1,2011,True,morning_rush,1.3196279822662464,2.4766645934749683,1.19055955474553
22.3,2011-02-16 03:11:44+00:00,-73.961128,40.736756,-73.960139,40.723463,3,2,2,2011,False,late_night,1.4804615180119698,3.1297581062651134,4.394706322029632
25.9,2011-05-10 18:50:35+00:00,-73.950292,40.7768,-73.966592,40.764314,18,1,5,2011,False,evening_rush,1.9523709292071612,3.6278898232412864,1.740390033358928
30.3,2013-03-04 10:26:04+00:00,-73.980701,40.772112,-73.992911,40.798731,10,0,3,2013,False,regular,3.1333303057797215,1.6203959180470706,4.5718669799591645
19.4,2011-01-11 09:39:37+00:00,-74.035746,40.741032,-74.041797,40.74568,9,1,1,2011,False,morning_rush,0.7259367821885515,4.634105889791381,4.936087700849739
19.2,2012-12-12 22:46:25+00:00,-73.983981,40.791664,-73.977458,40.788961,22,2,12,2012,False,late_night,0.6260182764082787,3.745450718194245,3.5086781310653024
18.7,2011-10-29 10:11:25+00:00,-73.979351,40.739334,-73.973166,40.740017,10,5,10,2011,True,regular,0.5265944032301053,2.1392235829353066,2.25344031966871
17.3,2011-05-21 07:17:24+00:00,-73.984655,40.795286,-73.98715,40.797563,7,5,5,2011,True,morning_rush,0.32896246288998143,4.146624529958684,4.40139820312869
27.9,2013-09-19 14:39:59+00:00,-73.973273,40.763024,-73.949676,40.756619,14,3,9,2013,False,regular,2.111211676481148,1.1715742045917463,3.021293181027067
23.9,2012-11-13 11:43:35+00:00,-73.989538,40.749524,-73.973923,40.744352,11,1,11,2012,False,regular,1.4356493910751535,1.0019846850863314,1.8039089145360232
