fare_amount,pickup_timestamp,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
21.1,2012-08-01 18:32:27 UTC,-74.019653,40.794283,-74.023667,40.804466
25.9,2013-10-03 07:33:34 UTC,-73.960926,40.705713,-73.959647,40.68525
17.0,2011-04-06 23:13:31 UTC,-73.984638,40.763346,-73.986961,40.761954
26.4,2013-03-24 10:15:03 UTC,-73.978602,40.769264,-73.984253,40.7484
23.6,2011-06-14 21:20:13 UTC,-73.968843,40.72721,-73.984757,40.728824
25.2,2013-01-04 22:47:17 UTC,-74.024508,40.719288,-74.043401,40.716926
22.7,2011-01-07 09:06:32 UTC,-73.979869,40.780515,-73.976197,40.794123
19.4,2011-05-31 20:18:47 UTC,-73.988194,40.720274,-73.99047,40.727392
18.8,2013-07-03 03:28:59 UTC,-73.955563,40.7318,-73.959198,40.726539
23.6,2011-03-23 01:00:46 UTC,-73.965458,40.776619,-73.980875,40.772557
20.8,2012-12-09 19:10:41 UTC,-74.01254,40.751042,-74.022203,40.754849
18.5,2013-10-19 01:02:22 UTC,-73.954747,40.696086,-73.954296,40.69036
17.1,2012-01-31 19:04:36 UTC,-73.971009,40.802412,-73.968163,40.802088
22.3,2013-07-22 08:33:52 UTC,-74.010945,40.7341,-74.012587,40.747267
23.7,2013-07-28 02:51:57 UTC,-73.978885,40.737917,-73.965092,40.729626
19.3,2013-05-03 11:23:16 UTC,-73.959303,40.757674,-73.965058,40.753197
22.2,2012-12-14 23:58:45 UTC,-74.004281,40.768752,-73.991412,40.765678
31.5,2011-05-08 16:49:50 UTC,-73.952448,40.808833,-73.95028,40.840414
18.7,2012-06-09 08:39:01 UTC,-74.010253,40.700198,-74.009171,40.70628
1.5,2011-08-25 06:08:53 UTC,-73.995825,40.774779,-73.986499,40.786099
20.6,2012-05-08 03:25:57 UTC,-73.998857,40.77229,-74.005099,40.779972
20.1,2011-01-29 12:33:22 UTC,-73.952461,40.745885,-73.955753,40.754239
22.2,2013-03-15 10:05:17 UTC,-73.98982,40.773618,-74.002056,40.778354
20.7,2011-05-08 20:41:35 UTC,-74.003256,40.778028,-73.993904,40.781681
23.1,2011-02-10 05:33:16 UTC,-73.971096,40.708541,-73.967741,40.694034
21.4,2013-09-24 11:22:52 UTC,-73.966776,40.802493,-73.955798,40.806072
16.8,2011-12-08 20:26:56 UTC,-73.966649,40.703237,-73.964601,40.702154
21.8,2012-10-07 07:33:11 UTC,-73.985427,40.715941,-73.974396,40.721395
19.4,2013-03-31 06:09:44 UTC,-73.974909,40.742146,-73.982382,40.741438
21.9,2013-07-10 20:27:57 UTC,-73.993005,40.807748,-73.983132,40.81538
20.7,2011-05-10 21:42:00 UTC,-73.946504,40.740752,-73.950482,40.750152
30.2,2013-03-29 20:35:50 UTC,-73.957116,40.749042,-73.957091,40.71992
19.9,2013-03-04 20:10:39 UTC,-73.958341,40.792962,-73.951057,40.788623
30.5,2011-01-11 03:48:58 UTC,-73.964118,40.74099,-73.940839,40.722417
19.9,2013-03-17 07:34:53 UTC,-73.969605,40.714647,-73.961405,40.717036
20.4,2011-04-08 22:46:23 UTC,-74.004887,40.737483,-73.995744,40.734476
22.9,2013-01-27 21:04:55 UTC,-73.967334,40.791124,-73.972788,40.804682
16.9,2013-01-20 19:18:34 UTC,-73.977715,40.752126,-73.976145,40.754198
18.1,2013-08-15 12:42:33 UTC,-73.954733,40.80792,-73.955691,40.803064
24.1,2011-07-20 01:52:08 UTC,-73.963852,40.772138,-73.949775,40.781524
17.4,2012-12-13 07:16:00 UTC,-73.968992,40.730656,-73.970452,40.727474
22.7,2011-03-02 10:39:41 UTC,-74.013684,40.751532,-74.000399,40.746552
22.4,2011-01-25 06:34:02 UTC,-73.98178,40.724403,-73.994796,40.72834
26.3,2011-04-18 11:50:29 UTC,-73.991158,40.729947,-73.97717,40.746077
21.7,2011-04-12 01:11:18 UTC,-73.974953,40.884373,-73.983567,40.892908
20.8,2013-12-03 16:16:09 UTC,-73.988311,40.780559,-73.979772,40.786228
30.0,2011-01-12 15:23:18 UTC,-73.985519,40.775833,-73.994162,40.803342
20.4,2012-10-22 16:22:36 UTC,-73.970819,40.731305,-73.964636,40.72398
21.7,2012-01-09 15:05:07 UTC,-73.988643,40.797088,-73.998269,40.78954
20.9,2012-04-10 11:14:58 UTC,-73.977568,40.782982,-73.967203,40.784438
24.3,2012-05-03 12:25:46 UTC,-74.010388,40.806449,-74.001936,40.821599
21.2,2013-02-16 15:06:16 UTC,-73.996648,40.804993,-74.002655,40.795577
24.9,2013-09-07 21:57:06 UTC,-73.966879,40.705627,-73.961098,40.723173
24.2,2011-12-01 20:06:08 UTC,-74.004604,40.716705,-73.99513,40.702314
20.3,2013-06-01 15:07:49 UTC,-73.955085,40.719886,-73.964319,40.718674
20.9,2013-04-06 22:28:17 UTC,-73.960512,40.721682,-73.970852,40.723416
22.6,2013-09-16 19:38:34 UTC,-73.985365,40.759704,-73.996078,40.750877
22.4,2012-02-06 09:38:16 UTC,-73.920025,40.732996,-73.932155,40.726784
22.3,2013-09-21 11:59:44 UTC,-73.955138,40.812178,-73.965899,40.820144
24.2,2011-05-11 04:42:39 UTC,-73.998986,40.80714,-73.989738,40.821556
26.6,2013-09-12 22:22:43 UTC,-73.965077,40.749806,-73.959498,40.72866
24.2,2011-02-08 14:55:48 UTC,-73.978683,40.80866,-73.995643,40.810462
18.2,2013-09-08 12:17:32 UTC,-73.995534,40.794644,-74.000636,40.793511
21.4,2011-01-16 12:41:43 UTC,-74.001398,40.736479,-74.012977,40.737553
20.2,2013-06-12 01:54:34 UTC,-73.960102,40.689724,-73.951487,40.686556
22.5,2012-06-29 22:12:12 UTC,-73.991959,40.743461,-73.996455,40.730556
26.5,2013-11-28 13:51:28 UTC,-73.982038,40.730661,-73.997482,40.746084
21.5,2013-08-15 16:28:52 UTC,-73.998421,40.756195,-73.996719,40.767788
18.7,2013-01-17 15:55:43 UTC,-73.994963,40.752677,-73.988898,40.751637
21.0,2012-01-12 09:29:24 UTC,-73.982539,40.751891,-73.992076,40.747007
19.0,2011-12-06 04:00:29 UTC,-73.972236,40.765711,-73.974886,40.759616
29.3,2011-01-03 12:13:55 UTC,-74.031767,40.713624,-74.040791,40.687768
22.1,2011-11-20 17:36:24 UTC,-73.979662,40.762341,-73.967221,40.765879
20.1,2012-03-07 00:52:45 UTC,-73.994922,40.736812,-73.999236,40.744615
19.3,2012-08-07 14:48:56 UTC,-73.951953,40.755999,-73.959171,40.757378
16.1,2013-08-21 11:58:57 UTC,-73.921145,40.778722,-73.921658,40.777859
16.9,2011-03-02 04:42:59 UTC,-73.987186,40.713268,-73.989261,40.714602
21.1,2012-12-10 06:55:45 UTC,-74.014445,40.741561,-74.00756,40.733029
22.2,2011-01-11 12:33:24 UTC,-73.977662,40.746444,-73.965502,40.741448
21.8,2012-07-17 03:58:07 UTC,-73.984109,40.734572,-73.971872,40.732909
19.6,2013-06-03 18:44:45 UTC,-73.940573,40.776995,-73.944392,40.783962
22.7,2011-08-14 08:48:57 UTC,-73.946668,40.728388,-73.943617,40.742177
23.2,2011-09-16 23:05:04 UTC,-73.962693,40.733338,-73.947808,40.731047
24.9,2011-02-23 14:22:48 UTC,-73.991734,40.728702,-73.976464,40.718255
20.0,2013-11-09 16:58:41 UTC,-73.966445,40.782762,-73.975204,40.783118
26.1,2012-02-23 17:17:16 UTC,-73.9747,40.735227,-73.968777,40.755342
20.9,2011-08-04 02:31:34 UTC,-73.975174,40.763801,-73.970941,40.754223
22.0,2013-02-19 23:46:24 UTC,-74.011165,40.809271,-74.001901,40.81813
24.8,2011-11-25 03:13:36 UTC,-73.958764,40.747755,-73.946328,40.761115
21.1,2013-08-09 02:58:27 UTC,-73.977844,40.783362,-73.988254,40.779762
20.6,2013-07-09 01:11:41 UTC,-73.982017,40.800141,-73.988924,40.793133
21.0,2012-06-04 14:39:24 UTC,-73.992003,40.780816,-73.982927,40.786565
17.5,2013-08-12 01:23:59 UTC,-73.995872,40.749496,-73.994392,40.753028
27.3,2013-09-01 05:07:58 UTC,-73.973655,40.769263,-73.995927,40.776211
28.9,2013-07-02 05:36:59 UTC,-74.014983,40.711379,-74.031646,40.732116
19.0,2013-08-30 04:12:16 UTC,-73.96421,40.726599,-73.957584,40.728269
22.9,2013-11-29 12:31:28 UTC,-74.001082,40.73186,-73.992691,40.719937
22.4,2011-04-25 02:55:39 UTC,-74.021174,40.817218,-74.034668,40.817885
21.3,2011-02-09 12:44:32 UTC,-73.943562,40.725622,-73.93257,40.728038
22.0,2011-08-04 18:15:39 UTC,-73.997162,40.725176,-73.999133,40.737847
20.8,2011-04-02 00:58:58 UTC,-73.994443,40.718682,-74.004668,40.716715
19.1,2013-03-26 08:12:42 UTC,-73.957309,40.766794,-73.962912,40.762704
24.8,2012-07-10 20:41:35 UTC,-73.942911,40.754279,-73.955139,40.740567
19.8,2011-07-10 05:59:06 UTC,-74.01066,40.782603,-74.016819,40.788077
34.8,2011-05-13 10:44:57 UTC,-73.999123,40.770138,-74.017812,40.80362
16.8,2013-01-30 18:30:22 UTC,-73.997654,40.708588,-73.998392,40.706362
19.3,2012-03-01 09:31:42 UTC,-73.961304,40.725782,-73.955433,40.730301
22.9,2011-03-23 03:01:13 UTC,-73.947217,40.79096,-73.960692,40.785482
22.0,2012-08-11 11:38:01 UTC,-74.001605,40.743901,-74.001435,40.731088
20.2,2013-12-05 16:40:16 UTC,-73.951705,40.785628,-73.959752,40.78997
19.0,2011-12-26 01:59:23 UTC,-73.994181,40.74551,-73.987493,40.745791
32.3,2011-12-31 02:47:05 UTC,-73.973278,40.72097,-73.996422,40.697115
24.4,2012-04-11 06:09:40 UTC,-74.005429,40.740902,-73.99831,40.757002
25.0,2013-09-20 14:29:36 UTC,-73.982439,40.720959,-74.000616,40.725118
16.7,2013-09-15 21:03:19 UTC,-73.982222,40.733033,-73.984322,40.733772
19.8,2012-04-28 17:03:26 UTC,-73.986303,40.756028,-73.993392,40.751808
18.3,2011-07-11 16:11:21 UTC,-73.972301,40.765348,-73.975908,40.769401
23.6,2012-02-05 09:53:00 UTC,-74.000141,40.702294,-74.015435,40.706808
24.2,2011-01-22 23:58:17 UTC,-73.997674,40.749479,-73.981073,40.753492
24.0,2011-11-02 13:46:28 UTC,-73.971243,40.732402,-73.984108,40.743081
24.5,2012-12-16 03:58:34 UTC,-73.953159,40.730548,-73.965236,40.7435
29.1,2013-08-05 11:06:28 UTC,-73.980456,40.753981,-73.962508,40.774036
20.1,2013-06-25 00:05:46 UTC,-73.969927,40.733486,-73.9667,40.725118
22.5,2011-03-20 18:10:57 UTC,-73.964838,40.791464,-73.977381,40.78573
17.5,2013-01-07 03:16:34 UTC,-73.96339,40.785642,-73.964678,40.789254
19.7,2012-02-01 08:38:14 UTC,-73.99907,40.785455,-74.001428,40.777664
24.6,2013-06-05 10:51:31 UTC,-73.99554,40.735153,-74.012417,40.728973
20.1,2013-08-31 19:21:10 UTC,-73.993801,40.721125,-74.001384,40.725877
20.1,2013-04-28 11:55:27 UTC,-73.941427,40.752461,-73.941691,40.761469
24.6,2013-09-15 20:46:15 UTC,-73.969836,40.74549,-73.957172,40.758249
17.0,2013-05-18 19:05:18 UTC,-73.970734,40.731735,-73.972622,40.729809
18.0,2012-07-23 05:14:33 UTC,-73.972675,40.714728,-73.973812,40.719359
19.9,2013-10-05 23:11:17 UTC,-74.006416,40.748754,-74.014568,40.751182
21.1,2012-05-06 15:26:07 UTC,-73.941236,40.737878,-73.930277,40.738054
21.7,2013-12-19 13:24:16 UTC,-73.970416,40.77065,-73.961393,40.76249
21.8,2012-06-03 14:26:45 UTC,-73.965537,40.769953,-73.957643,40.760521
19.0,2011-07-18 02:28:43 UTC,-74.01531,40.783024,-74.014192,40.789691
24.6,2012-11-23 23:59:57 UTC,-73.964407,40.712221,-73.980393,40.703893
26.0,2013-06-17 19:45:14 UTC,-73.987124,40.762032,-73.976258,40.744263
16.0,2013-01-03 13:06:16 UTC,-74.006456,40.728176,-74.005882,40.727858
23.1,2012-06-04 05:47:56 UTC,-73.999075,40.713388,-74.002161,40.72794
29.8,2013-08-13 21:53:52 UTC,-74.005298,40.737142,-74.000813,40.709193
17.5,2011-04-27 01:23:07 UTC,-74.005636,40.782061,-74.003394,40.779178
22.0,2012-01-30 12:16:07 UTC,-73.978789,40.73883,-73.989481,40.745583
24.9,2011-10-01 17:45:46 UTC,-73.987735,40.796964,-73.990943,40.778729
25.2,2012-08-29 05:31:10 UTC,-73.973319,40.766466,-73.99236,40.764333
21.3,2012-12-29 00:59:37 UTC,-73.94648,40.738177,-73.94562,40.726783
24.0,2013-02-17 21:50:23 UTC,-73.98259,40.784801,-73.969289,40.77473
24.8,2012-02-05 11:56:45 UTC,-74.024898,40.763362,-74.042854,40.759338
21.3,2012-08-14 21:21:27 UTC,-73.984839,40.722023,-73.983553,40.710792
22.5,2012-11-03 09:39:31 UTC,-73.956132,40.805764,-73.949447,40.793701
19.7,2011-08-30 00:01:32 UTC,-73.981719,40.757784,-73.973555,40.757192
27.4,2013-03-11 08:12:29 UTC,-73.949413,40.750564,-73.956875,40.772835
22.3,2012-08-11 19:25:21 UTC,-73.970941,40.724334,-73.981963,40.731911
21.5,2011-07-13 05:38:25 UTC,-74.016765,40.785386,-74.022636,40.795491
22.8,2011-05-02 17:14:33 UTC,-73.977808,40.765518,-73.9659,40.773491
24.9,2011-04-16 22:43:48 UTC,-73.97406,40.768877,-73.991156,40.761902
21.9,2011-11-13 02:58:05 UTC,-73.958393,40.734774,-73.970553,40.737882
21.6,2011-01-09 05:08:38 UTC,-73.943607,40.775023,-73.948195,40.786
22.0,2011-08-11 08:49:11 UTC,-73.961845,40.777354,-73.971602,40.785638
16.6,2011-04-21 06:10:19 UTC,-73.97119,40.729937,-73.971607,40.731882
23.2,2011-07-27 03:05:57 UTC,-73.966476,40.70749,-73.952331,40.712691
29.3,2011-01-22 02:40:59 UTC,-73.98336,40.767441,-73.995398,40.79207
19.9,2013-05-23 13:10:17 UTC,-74.009258,40.7028,-74.010721,40.711194
17.2,2013-10-10 11:22:11 UTC,-73.97917,40.75456,-73.979253,40.751409
17.3,2013-06-27 12:50:57 UTC,-73.972694,40.736583,-73.97604,40.735842
25.1,2013-01-19 03:44:07 UTC,-74.004073,40.78656,-74.019857,40.776018
27.8,2011-11-05 22:31:50 UTC,-73.953468,40.738215,-73.959846,40.761685
24.3,2013-07-02 18:21:36 UTC,-73.959892,40.783218,-73.96624,40.799257
18.8,2011-11-08 08:58:02 UTC,-74.007435,40.734574,-74.0011,40.735406
26.7,2013-07-12 09:50:34 UTC,-73.952683,40.78,-73.948488,40.801808
24.0,2012-03-20 21:14:32 UTC,-73.986166,40.81181,-74.001685,40.818134
18.5,2013-06-21 11:48:29 UTC,-73.99557,40.717959,-73.999441,40.71365
20.8,2011-06-08 23:19:36 UTC,-73.958414,40.758761,-73.963417,40.767826
25.6,2012-05-30 11:19:59 UTC,-73.981021,40.832463,-73.961474,40.83645
20.1,2011-06-01 17:48:50 UTC,-73.942016,40.751998,-73.939093,40.760376
24.3,2012-08-30 08:35:57 UTC,-73.997058,40.751854,-74.007832,40.738163
21.2,2013-05-15 03:01:14 UTC,-74.014633,40.773655,-74.022401,40.765552
23.3,2013-07-20 05:38:41 UTC,-73.985609,40.751232,-73.989394,40.766117
24.3,2013-01-24 18:57:53 UTC,-73.964216,40.698783,-73.960592,40.715715
23.1,2012-09-28 11:02:44 UTC,-73.998543,40.783969,-73.993694,40.79812
26.8,2012-06-13 07:20:14 UTC,-74.006602,40.689912,-74.004597,40.712098
18.7,2013-05-16 07:35:47 UTC,-73.975421,40.737496,-73.977519,40.74327
18.3,2012-04-22 22:41:43 UTC,-74.009274,40.786223,-74.010634,40.791294
20.2,2012-06-09 13:01:54 UTC,-73.973866,40.739304,-73.975156,40.730172
25.0,2011-10-20 04:37:44 UTC,-73.986812,40.729189,-74.004642,40.723384
25.6,2012-07-06 21:59:46 UTC,-73.970111,40.776378,-73.970724,40.756495
18.9,2011-01-14 23:38:24 UTC,-74.007677,40.724467,-74.013449,40.721252
28.8,2011-05-10 06:05:16 UTC,-73.954037,40.713333,-73.970565,40.692748
28.9,2013-06-09 01:34:36 UTC,-73.983661,40.758235,-73.959482,40.769045
18.1,2011-09-18 00:39:11 UTC,-73.96473,40.744512,-73.961617,40.748396
25.8,2011-10-28 22:46:30 UTC,-73.960802,40.71269,-73.960671,40.692428
17.7,2013-10-30 02:53:13 UTC,-74.003149,40.769109,-74.00686,40.76721
26.1,2012-08-14 09:28:09 UTC,-73.962355,40.763935,-73.955053,40.783611
21.5,2013-04-23 08:00:04 UTC,-74.008501,40.739207,-74.020124,40.737951
20.9,2013-08-29 00:56:53 UTC,-74.007403,40.74126,-74.01053,40.731276
25.7,2012-11-17 04:11:36 UTC,-73.94072,40.764112,-73.950242,40.746257
25.1,2011-11-01 16:55:43 UTC,-73.957763,40.785711,-73.950547,40.768154
20.6,2011-06-05 14:14:05 UTC,-73.938527,40.741516,-73.946794,40.746872
21.6,2012-09-11 19:49:13 UTC,-73.987404,40.769641,-73.976391,40.765302
17.5,2013-08-26 04:19:25 UTC,-73.977951,40.766956,-73.978944,40.763446
20.1,2013-03-07 00:54:34 UTC,-73.969453,40.776379,-73.961708,40.772082
17.8,2011-07-17 04:52:58 UTC,-73.980244,40.751179,-73.976245,40.749777
23.7,2013-04-16 00:48:50 UTC,-73.994923,40.72263,-73.98433,40.710359
20.6,2013-11-01 09:19:52 UTC,-73.997922,40.736125,-74.007273,40.739286
24.1,2011-08-30 23:58:42 UTC,-73.975723,40.760286,-73.966667,40.746059
25.7,2011-05-06 01:24:49 UTC,-74.001337,40.804554,-74.019963,40.796996
20.7,2013-11-28 23:46:42 UTC,-74.001897,40.735479,-74.001466,40.745588
18.9,2013-07-07 11:37:19 UTC,-73.972129,40.774144,-73.977588,40.777906
23.4,2011-05-31 12:51:15 UTC,-73.981903,40.740158,-73.995949,40.747015
27.3,2013-01-15 22:07:49 UTC,-73.961256,40.753314,-73.970191,40.774818
18.8,2011-05-09 22:07:28 UTC,-73.988498,40.795462,-73.994905,40.794865
16.6,2012-05-31 14:21:46 UTC,-73.991625,40.772929,-73.993591,40.773143
18.6,2011-11-07 22:25:42 UTC,-73.971529,40.712761,-73.976777,40.710118
17.9,2011-04-24 17:16:25 UTC,-73.99624,40.732826,-73.99544,40.728392
22.2,2011-10-30 07:48:11 UTC,-73.993163,40.787687,-74.001464,40.777581
18.1,2013-09-13 07:24:45 UTC,-73.992369,40.754256,-73.997138,40.755097
17.9,2013-03-11 00:18:30 UTC,-73.984194,40.715535,-73.987085,40.719085
17.9,2013-12-12 15:04:40 UTC,-73.944551,40.725431,-73.94273,40.729539
19.9,2013-10-06 05:08:32 UTC,-74.007536,40.771105,-73.999047,40.771748
21.9,2012-11-18 12:08:52 UTC,-73.95409,40.779832,-73.945553,40.789094
16.8,2012-08-11 08:10:03 UTC,-73.965244,40.750536,-73.962869,40.75083
18.6,2012-05-08 03:37:18 UTC,-73.94866,40.824259,-73.944358,40.820166
20.5,2012-02-01 08:22:18 UTC,-73.917266,40.774725,-73.914148,40.765455
23.5,2013-04-01 06:24:20 UTC,-73.951371,40.742696,-73.954517,40.727206
24.2,2013-12-24 11:57:06 UTC,-73.961487,40.725529,-73.952481,40.740133
21.4,2011-05-23 20:18:59 UTC,-74.00625,40.720753,-74.015395,40.713763
26.9,2012-08-27 00:48:31 UTC,-74.003724,40.760063,-74.024206,40.750806
21.2,2011-10-18 11:37:25 UTC,-73.972796,40.735337,-73.983211,40.731161
22.8,2013-05-16 07:45:13 UTC,-74.013962,40.800212,-73.99993,40.797428
24.0,2013-04-21 01:45:08 UTC,-73.967691,40.793989,-73.970646,40.810374
17.8,2013-10-23 20:25:07 UTC,-74.022698,40.768992,-74.019957,40.765711
28.9,2013-03-26 01:05:27 UTC,-73.956955,40.71463,-73.959695,40.740964
18.5,2012-09-20 11:04:33 UTC,-73.986434,40.729833,-73.980817,40.73047
25.9,2011-10-31 04:14:43 UTC,-73.977468,40.78767,-73.976761,40.808241
20.1,2013-02-21 10:47:22 UTC,-73.994967,40.733108,-73.995653,40.742047
19.2,2012-05-12 11:58:42 UTC,-74.017971,40.783664,-74.011833,40.787275
23.9,2013-10-01 20:22:42 UTC,-73.955306,40.764238,-73.959963,40.780017
21.5,2013-10-11 15:46:52 UTC,-73.953286,40.751552,-73.949565,40.762774
18.9,2012-02-03 03:10:50 UTC,-73.98703,40.728915,-73.988777,40.735262
27.2,2011-11-20 20:12:21 UTC,-73.966761,40.747173,-73.967836,40.770349
20.4,2013-02-25 01:13:03 UTC,-73.987818,40.755689,-73.996004,40.750706
20.7,2013-10-04 20:51:45 UTC,-73.97423,40.780976,-73.97639,40.771027
20.0,2013-01-20 02:07:15 UTC,-73.964817,40.723428,-73.97023,40.716666
26.1,2011-04-16 03:29:17 UTC,-73.968898,40.742115,-73.957599,40.759638
26.7,2011-01-02 16:12:03 UTC,-73.953181,40.751345,-73.970021,40.765852
20.8,2011-03-31 10:06:30 UTC,-73.969622,40.76988,-73.96073,40.764628
30.3,2013-11-28 12:30:06 UTC,-73.979438,40.722746,-73.996881,40.6992
18.5,2013-08-16 23:48:41 UTC,-73.995228,40.710503,-73.989856,40.708444
22.2,2012-03-20 09:55:35 UTC,-73.98957,40.770219,-73.997947,40.760086
19.4,2012-07-12 12:54:21 UTC,-73.963799,40.704462,-73.958136,40.699522
20.9,2012-12-26 08:25:08 UTC,-74.010037,40.788549,-74.01125,40.778005
26.4,2011-01-10 23:57:56 UTC,-73.957884,40.745322,-73.972207,40.729227
27.2,2012-11-12 07:23:15 UTC,-73.985623,40.703574,-73.972037,40.722406
20.8,2013-12-08 04:03:49 UTC,-73.996372,40.735587,-73.988606,40.728751
23.1,2012-10-25 18:35:59 UTC,-74.001974,40.761374,-73.996943,40.7755
19.0,2013-05-06 17:18:35 UTC,-73.966513,40.734019,-73.972916,40.731805
22.6,2013-09-19 22:49:04 UTC,-73.980293,40.750601,-73.972182,40.739293
22.5,2012-11-17 16:34:43 UTC,-73.948225,40.772202,-73.961057,40.777293
26.9,2012-11-03 22:20:16 UTC,-74.005262,40.743934,-74.027538,40.740024
23.5,2012-10-23 15:36:14 UTC,-73.991563,40.721888,-74.007187,40.719817
20.3,2012-02-23 06:31:10 UTC,-73.981844,40.74103,-73.991064,40.74248
21.2,2012-10-11 08:13:12 UTC,-73.995037,40.792445,-74.002586,40.784323
24.0,2012-05-23 01:34:06 UTC,-73.979878,40.800552,-73.984226,40.784341
17.6,2012-09-28 06:40:48 UTC,-73.97361,40.689402,-73.977514,40.68889
21.4,2012-04-03 06:23:59 UTC,-73.97031,40.782731,-73.976809,40.79237
27.1,2011-10-29 18:03:25 UTC,-73.949877,40.757504,-73.97104,40.748489
16.9,2012-07-07 06:44:45 UTC,-74.006069,40.777719,-74.004148,40.779259
23.3,2011-02-05 07:36:32 UTC,-73.973245,40.733485,-73.975892,40.74854
19.1,2011-03-14 07:32:58 UTC,-73.992939,40.696952,-73.999902,40.696054
22.6,2013-12-29 08:38:03 UTC,-73.9714,40.767535,-73.95742,40.768396
16.9,2012-07-14 01:59:04 UTC,-73.971373,40.721771,-73.973795,40.722323
19.1,2012-03-03 20:07:37 UTC,-73.999738,40.708351,-73.999153,40.701528
22.0,2011-03-08 21:43:57 UTC,-73.998023,40.710448,-73.990065,40.700514
24.6,2011-12-08 05:01:22 UTC,-73.969767,40.768027,-73.984666,40.758135
17.5,2013-02-08 05:16:34 UTC,-73.979532,40.754184,-73.979758,40.757865
21.1,2011-12-20 22:29:51 UTC,-73.984392,40.773474,-73.976467,40.781053
19.7,2012-10-23 11:57:35 UTC,-73.96684,40.770072,-73.967754,40.778123
22.4,2012-03-28 12:28:30 UTC,-73.965366,40.737372,-73.978399,40.733587
21.6,2013-10-13 22:15:41 UTC,-73.990593,40.747886,-73.995417,40.758819
17.4,2012-03-21 22:15:11 UTC,-73.997041,40.734657,-73.995151,40.737731
26.2,2012-10-18 15:11:07 UTC,-74.005238,40.74369,-74.026307,40.744398
33.6,2013-09-06 02:15:29 UTC,-73.979331,40.720982,-73.992858,40.687589
26.3,2011-08-25 22:27:50 UTC,-74.008463,40.761715,-73.988728,40.75354
23.6,2012-09-21 04:19:39 UTC,-73.978011,40.782254,-73.973166,40.767043
23.7,2011-12-30 00:56:29 UTC,-73.955663,40.725502,-73.940829,40.731772
20.0,2011-05-29 19:05:21 UTC,-73.987069,40.788438,-73.978406,40.789388
21.3,2013-09-04 07:38:31 UTC,-73.990724,40.753406,-73.986784,40.742686
17.8,2013-10-09 15:11:37 UTC,-73.940043,40.757232,-73.943134,40.760276
23.0,2013-01-07 13:35:32 UTC,-73.949806,40.699017,-73.945994,40.684782
24.6,2011-04-24 12:01:40 UTC,-73.995292,40.695782,-73.980792,40.685344
21.1,2011-12-07 01:26:56 UTC,-73.97722,40.754323,-73.968964,40.747221
18.5,2013-08-26 00:10:02 UTC,-73.973426,40.773692,-73.971758,40.779093
22.7,2011-11-07 05:34:21 UTC,-73.975927,40.729859,-73.97765,40.743853
19.5,2011-05-23 21:59:36 UTC,-73.943707,40.800103,-73.938723,40.794243
0.4,2011-09-01 09:11:46 UTC,-73.978255,40.772048,-73.983576,40.785273
18.1,2012-07-14 09:37:17 UTC,-73.975255,40.72275,-73.970271,40.723224
19.3,2011-05-14 02:15:06 UTC,-73.966227,40.750925,-73.973206,40.753287
17.4,2013-08-05 13:08:14 UTC,-73.956202,40.824308,-73.959741,40.82367
20.9,2012-07-31 01:34:17 UTC,-73.961262,40.712723,-73.971539,40.71075
18.7,2011-09-23 01:24:53 UTC,-73.969238,40.765848,-73.973636,40.770241
20.7,2011-06-13 13:00:45 UTC,-74.011174,40.740318,-74.018011,40.747721
25.2,2011-12-02 21:45:51 UTC,-73.989763,40.771207,-73.972844,40.762361
20.2,2013-06-17 02:40:05 UTC,-73.963612,40.788018,-73.972557,40.786125
24.2,2013-11-14 12:52:33 UTC,-73.974992,40.738413,-73.971144,40.755106
20.4,2013-07-05 01:03:24 UTC,-73.963477,40.783567,-73.972946,40.785339
17.1,2013-11-01 12:30:13 UTC,-73.942257,40.816636,-73.941788,40.819503
21.6,2013-09-15 05:31:28 UTC,-74.003539,40.751988,-74.00064,40.763661
25.2,2011-02-12 01:59:22 UTC,-73.957242,40.773547,-73.975753,40.768534
22.6,2012-04-11 18:04:18 UTC,-73.986607,40.732287,-74.000584,40.731947
21.9,2013-02-16 01:10:49 UTC,-73.961293,40.750578,-73.97084,40.758746
24.6,2013-12-15 14:08:22 UTC,-73.980824,40.7447,-73.993857,40.757089
27.5,2011-03-24 08:34:20 UTC,-73.93746,40.773908,-73.936619,40.750257
19.5,2011-07-09 13:50:06 UTC,-73.977398,40.78614,-73.974972,40.778774
